generation,N_shifts,logPrior,logLik,eventRate,acceptRate
16250000,54,246.94,-6950.43,58.4492,0.2849
16260000,53,236.631,-6948.28,65.7199,0.279
16270000,50,222.408,-6945.16,51.1872,0.2709
16280000,51,229.669,-6959.47,70.3629,0.2753
16290000,52,243.259,-6953.05,58.7138,0.2597
16300000,52,229.482,-6949.81,50.1103,0.2721
16310000,49,225.797,-6952.06,65.9582,0.2674
16320000,49,227.045,-6947.76,50.7447,0.2665
16330000,49,237.829,-6957.25,52.2462,0.28
16340000,47,235.763,-6973.58,42.3421,0.2852
16350000,42,197.886,-6995.16,40.0472,0.2767
16360000,41,194.656,-6970.08,31.8334,0.2641
16370000,44,217.393,-6970.93,39.6501,0.2641
16380000,48,244.388,-6964.91,50.7092,0.2872
16390000,50,256.048,-6976.41,52.5758,0.2935
16400000,50,234.23,-6963.87,42.3479,0.2963
16410000,50,245.049,-6957.21,51.955,0.2897
16420000,42,193.36,-6984.01,48.2696,0.2764
16430000,48,232.453,-6966.67,46.8968,0.2665
16440000,48,227.798,-6960.41,47.3012,0.291
16450000,47,218.639,-6976.16,46.7552,0.2704
16460000,50,237.319,-6960.59,50.111,0.2763
16470000,49,236.513,-6970.61,52.5198,0.2842
16480000,49,240.631,-6966.69,49.3336,0.2856
16490000,48,218.576,-6969.91,46.6139,0.2815
16500000,46,213.71,-6970.14,50.0147,0.2769
16510000,45,200.161,-6956.23,43.2309,0.2566
16520000,49,236.78,-6955.8,47.7666,0.2538
16530000,54,257.889,-6935.26,43.9213,0.2743
16540000,51,248.072,-6944.86,52.0527,0.2647
16550000,51,251.63,-6955.28,52.0586,0.2802
16560000,46,214.742,-6955.57,36.8309,0.2703
16570000,48,225.659,-6965.43,44.5573,0.281
16580000,40,187.004,-6959.88,40.8127,0.254
16590000,46,214.802,-6979.64,38.4372,0.2822
16600000,45,211.218,-6962.95,47.4432,0.2618
16610000,44,196.276,-6957.23,37.5295,0.252
16620000,44,191.395,-6961.42,39.1494,0.2746
16630000,41,177.04,-6952.94,52.0408,0.2408
16640000,45,198.412,-6964.59,51.4537,0.2587
16650000,43,200.501,-6966.09,39.0156,0.2638
16660000,47,230.602,-6973.06,44.6531,0.2772
16670000,47,211.269,-6969.45,44.7586,0.2755
16680000,45,212.026,-6972.32,42.6544,0.2732
16690000,39,175.602,-6963.88,36.6323,0.2675
16700000,40,180.753,-6970.71,37.0755,0.2497
16710000,40,176.996,-6963.52,50.7553,0.2517
16720000,39,170.821,-6970.79,45.1421,0.26
16730000,43,194.64,-6966.5,50.763,0.2707
16740000,45,210.898,-6974.36,35.922,0.2801
16750000,48,220.848,-6962.97,44.8293,0.282
16760000,45,219.002,-6965.91,48.8797,0.2699
16770000,41,182.325,-6960.12,37.5684,0.2569
16780000,38,162.38,-6962.23,48.4126,0.2571
16790000,41,178.374,-6974.18,34.9851,0.2612
16800000,39,163.427,-6963.08,36.0136,0.2454
16810000,38,157.861,-6962.13,28.3063,0.2299
16820000,39,160.943,-6968.53,34.2787,0.2393
16830000,46,192.047,-6959.94,54.4351,0.2685
16840000,41,159.957,-6965.28,35.2069,0.2578
16850000,46,202.955,-6951.14,45.4543,0.2558
16860000,42,165.951,-6945.75,38.218,0.2471
16870000,47,206.567,-6949.59,45.7884,0.2528
16880000,43,173.664,-6958.74,39.0092,0.2555
16890000,42,176.957,-6954.57,33.8641,0.2547
16900000,47,206.618,-6961.47,47.147,0.2563
16910000,43,181.992,-6960.27,48.1698,0.2691
16920000,54,248.848,-6970.3,44.8878,0.2701
16930000,50,219.07,-6967.79,54.2232,0.2812
16940000,50,217.426,-6966.26,48.7495,0.2788
16950000,44,200.293,-6978.72,34.3265,0.2834
16960000,49,227.827,-6959.45,42.6843,0.2694
16970000,40,174.056,-6963.47,38.4164,0.2801
16980000,43,200.204,-6961.52,53.7605,0.2669
16990000,45,211.218,-6961.23,55.9432,0.2703
17000000,41,188.987,-6962.86,28.5587,0.263
17010000,44,195.476,-6957.08,27.2549,0.2645
17020000,35,150.482,-6971.33,37.6943,0.2498
17030000,44,201.47,-6948.57,47.4383,0.2424
17040000,56,258.19,-6951.03,57.6144,0.28
17050000,49,226.61,-6960.97,48.634,0.2872
17060000,53,261.797,-6959.41,49.074,0.2827
17070000,53,257.533,-6946.82,48.1906,0.2994
17080000,50,241.926,-6954.32,56.1428,0.2854
17090000,50,233.701,-6966.1,36.3034,0.2714
17100000,52,240.743,-6952.06,59.6509,0.2785
17110000,50,242.134,-6945.88,39.8278,0.2958
17120000,47,224.122,-6950.13,45.0908,0.2752
17130000,45,209.397,-6953.22,55.5214,0.2694
17140000,46,211.063,-6949.77,46.0313,0.2644
17150000,48,221.601,-6945.49,34.042,0.2846
17160000,46,210.435,-6964.52,43.6414,0.272
17170000,49,227.557,-6958.92,47.5334,0.2947
17180000,45,204.043,-6979.51,43.3925,0.2795
17190000,46,204.601,-6956.49,55.7219,0.2671
17200000,41,174.511,-6954.46,40.2,0.2602
17210000,41,174.754,-6974.19,44.1139,0.2569
17220000,47,216.971,-6982.88,49.8845,0.2651
17230000,54,252.833,-6978.37,48.4542,0.2751
17240000,51,237.552,-6968.69,46.8364,0.2873
17250000,51,240.842,-6968.92,49.5427,0.2866
17260000,49,216.676,-6964.73,49.9384,0.2835
17270000,48,217.557,-6970.56,52.1445,0.2678
17280000,49,222.919,-6956.32,51.819,0.2702
17290000,46,203.701,-6961.36,50.1034,0.2724
17300000,47,211.767,-6967.18,37.2149,0.2807
17310000,46,200.206,-6973.99,48.3653,0.2734
17320000,50,223.449,-6949.2,42.9618,0.2739
17330000,54,251.265,-6948.79,51.8777,0.2921
17340000,47,202.348,-6961.85,43.4706,0.2741
17350000,45,184.339,-6942.87,49.8682,0.271
17360000,47,203.122,-6955.38,48.7497,0.2793
17370000,50,222.052,-6957.26,47.9031,0.281
17380000,50,209.369,-6956.53,58.2085,0.2856
17390000,43,187.336,-6961.22,44.1199,0.2734
17400000,54,249.847,-6950.55,57.3812,0.2677
17410000,58,263.733,-6946.47,50.8221,0.2978
17420000,54,242.234,-6949.98,44.5942,0.2965
17430000,49,214.147,-6935.83,37.5673,0.2908
17440000,54,250.465,-6936.35,48.5197,0.2855
17450000,56,275.55,-6946.39,49.03,0.3118
17460000,53,255.946,-6952.78,50.2767,0.2995
17470000,49,223.857,-6957.67,53.2108,0.2829
17480000,53,250.981,-6949.63,46.2245,0.2831
17490000,56,264.163,-6949.94,50.6821,0.2921
17500000,59,277.176,-6968.48,53.7085,0.302
17510000,60,276.718,-6944.91,60.8466,0.3074
17520000,56,252.476,-6957.01,41.1337,0.3085
17530000,51,232.746,-6962.5,46.7066,0.2818
17540000,54,241.849,-6959.89,51.3612,0.2842
17550000,57,276.534,-6959.68,60.0767,0.2892
17560000,57,275.34,-6952.66,58.1196,0.2916
17570000,50,233.836,-6954.65,54.5443,0.2764
17580000,50,229.667,-6953.93,49.5952,0.2701
17590000,57,270.386,-6937.39,48.6986,0.27
17600000,64,303.202,-6953.95,65.8527,0.2919
17610000,62,296.764,-6971.06,58.3763,0.3178
17620000,71,328.219,-6946.67,62.2995,0.3182
17630000,63,303.633,-6935.57,57.9687,0.3054
17640000,60,276.417,-6941.05,62.2938,0.3052
17650000,58,269.723,-6939.84,63.4835,0.3054
17660000,58,285.521,-6941.21,38.6962,0.301
17670000,53,245.737,-6951.2,40.2311,0.2975
17680000,53,257.942,-6950.11,57.6641,0.2903
17690000,56,265.844,-6951.53,60.3229,0.2894
17700000,51,236.391,-6960.22,44.7429,0.2955
17710000,43,187.833,-6963.36,46.5538,0.265
17720000,43,196.052,-6970.33,49.1411,0.2585
17730000,40,166.272,-6955.28,38.9454,0.2597
17740000,40,167.266,-6960.52,44.2828,0.2402
17750000,47,209.514,-6964.51,35.0749,0.2615
17760000,45,210.21,-6967.73,46.0783,0.2769
17770000,49,238.782,-6964.91,49.8061,0.2831
17780000,44,203.61,-6958.59,53.6322,0.2713
17790000,47,227.165,-6953.99,35.9832,0.2547
17800000,50,237.457,-6969.2,45.2854,0.2903
17810000,42,184.172,-6973.56,40.6501,0.3106
17820000,45,203.742,-6973.24,35.7659,0.2778
17830000,47,217.731,-6965.87,42.5533,0.2781
17840000,43,203.851,-6977.54,44.0941,0.2613
17850000,44,197.326,-6965.86,39.6243,0.2789
17860000,46,205.506,-6976.24,63.2263,0.2821
17870000,45,206.997,-6971.14,41.6392,0.2737
17880000,42,200.697,-6970.35,45.5251,0.2735
17890000,45,191.847,-6958.4,40.6384,0.2774
17900000,43,193.94,-6975.47,47.4885,0.2564
17910000,43,193.94,-6957.89,42.7149,0.2656
17920000,43,194.291,-6956.01,38.6146,0.2638
17930000,47,217.526,-6956.62,46.8967,0.2766
17940000,46,207.057,-6957.05,34.3901,0.2608
17950000,49,224.789,-6960.6,41.2045,0.2795
17960000,56,261.14,-6958.9,46.3009,0.2813
17970000,47,221.47,-6953.94,39.2606,0.2885
17980000,49,233.33,-6958.99,47.5741,0.284
17990000,46,204.203,-6960.88,63.5837,0.2887
18000000,52,235.973,-6955.79,46.5465,0.2758
18010000,51,235.918,-6965.51,46.3351,0.2756
18020000,50,225.352,-6971.26,56.3086,0.2758
18030000,49,216.347,-6957.38,63.7604,0.2882
18040000,47,210.387,-6968.78,38.2472,0.2685
18050000,50,234.464,-6940.58,42.2622,0.2725
18060000,50,234.846,-6959.2,54.1108,0.2936
18070000,49,232.087,-6967.37,60.7422,0.2818
18080000,46,213.629,-6942.82,41.9905,0.2698
18090000,54,260.015,-6943.33,70.7505,0.2935
18100000,52,245.29,-6950.78,46.1029,0.2875
18110000,52,245.802,-6939.35,51.7517,0.3014
18120000,49,226.043,-6951.06,43.9439,0.2868
18130000,46,217.337,-6946.02,42.1156,0.2702
18140000,50,238.734,-6945.54,45.1026,0.2856
18150000,57,276.963,-6956.39,59.1042,0.3021
18160000,56,263.685,-6946.25,65.7159,0.3022
18170000,51,234.841,-6947.44,49.4612,0.29
18180000,48,221.639,-6961.78,50.0748,0.2794
18190000,51,241.67,-6958.45,46.4181,0.2717
18200000,49,241.823,-6966.84,49.8308,0.2846
18210000,43,206.28,-6972.3,38.9839,0.2805
18220000,41,182.692,-6967.31,41.6752,0.2754
18230000,41,184.787,-6964.72,31.5148,0.2566
18240000,48,225.908,-6958.59,45.4669,0.2938
18250000,58,283.852,-6955,69.1173,0.2982
18260000,56,275.318,-6938.13,53.4697,0.2874
18270000,54,258.693,-6946.24,63.3029,0.292
18280000,53,259.101,-6940.38,57.4305,0.284
18290000,56,275.771,-6960.01,42.2512,0.3015
18300000,53,242.755,-6975.74,44.4848,0.2893
18310000,56,267.756,-6957.11,54.4706,0.2911
18320000,54,250.042,-6970.09,53.2914,0.2899
18330000,55,270.813,-6941.71,54.4171,0.2968
18340000,56,273.119,-6961.28,57.3995,0.2859
18350000,45,215.951,-6981.98,38.3985,0.2864
18360000,50,246.497,-6980.73,40.0892,0.2815
18370000,48,225.479,-6979.39,46.4928,0.2771
18380000,42,183.318,-6968.47,40.8012,0.2651
18390000,42,189.554,-6973.38,47.2983,0.2449
18400000,50,239.022,-6974.17,44.5752,0.2741
18410000,40,176.984,-6980.6,41.106,0.2878
18420000,49,210.851,-6968.32,40.1114,0.2566
18430000,47,219.735,-6969.63,45.4515,0.2773
18440000,47,212.263,-6971.49,49.7887,0.2728
18450000,39,174.3,-6978.75,35.317,0.2767
18460000,43,190.743,-6962.53,48.63,0.258
18470000,49,224.553,-6959.72,56.188,0.2633
18480000,47,215.929,-6943.19,45.496,0.2723
18490000,51,237.883,-6944.23,45.8609,0.2829
18500000,47,212.304,-6960.65,32.1935,0.2759
18510000,48,221.72,-6970.46,46.0682,0.2734
18520000,49,225.061,-6970,52.837,0.2844
18530000,51,249.12,-6974.54,51.4378,0.2849
18540000,40,186.023,-6976.6,36.6113,0.279
18550000,42,187.631,-6975.11,35.8329,0.2628
18560000,45,204.56,-6968.25,42.8983,0.2739
18570000,50,238.717,-6978.57,54.9985,0.2822
18580000,51,246.733,-6958.42,46.4451,0.2946
18590000,47,222.702,-6967.1,45.065,0.2675
18600000,49,242.693,-6957.85,44.3876,0.2983
18610000,43,206.471,-6958.75,49.4499,0.2585
18620000,41,190.802,-6957.78,39.2217,0.2546
18630000,42,200.598,-6963.78,36.5942,0.2625
18640000,43,205.895,-6973.06,40.725,0.2465
18650000,43,212.013,-6975.71,40.2598,0.2792
18660000,41,195.671,-6976.21,40.8679,0.2846
18670000,55,273.533,-6976.53,42.9317,0.3039
18680000,53,251.915,-6965.35,52.4038,0.3002
18690000,49,242.482,-6969.58,52.043,0.2887
18700000,46,226.187,-6970.04,40.3392,0.2906
18710000,56,272.462,-6952.64,52.8459,0.2926
18720000,55,263.444,-6950.22,54.741,0.2804
18730000,47,215.307,-6963.19,50.3701,0.2751
18740000,52,241.284,-6948.59,43.4892,0.2668
18750000,55,261.359,-6963.2,52.9841,0.2832
18760000,49,234.955,-6977.82,49.6269,0.2703
18770000,49,228.086,-6982.19,60.3279,0.2761
18780000,54,276.374,-6972.13,60.322,0.2896
18790000,51,257.659,-6981.72,43.631,0.3002
18800000,55,271.301,-6962.23,49.214,0.2898
18810000,57,279.73,-6976.28,54.2071,0.2964
18820000,55,278.48,-6988.59,57.3964,0.291
18830000,57,280.084,-6974.52,58.8081,0.2929
18840000,55,272.705,-6982.39,50.9816,0.305
18850000,58,293.999,-6982.46,51.0228,0.3132
18860000,50,238.165,-6980.49,43.591,0.2912
18870000,47,222.828,-6965.77,52.3833,0.2709
18880000,45,208.436,-6976.19,52.5405,0.2646
18890000,47,210.836,-6972.29,46.8321,0.2834
18900000,44,211.072,-6960.1,39.0688,0.258
18910000,50,251.687,-6967.68,44.4414,0.2737
18920000,50,239.81,-6970.97,44.0386,0.2844
18930000,57,273.084,-6954.76,47.6481,0.2815
18940000,58,284.832,-6941.2,64.7943,0.2896
18950000,69,343.888,-6932.24,74.2876,0.3116
18960000,55,248.587,-6936.83,56.9954,0.3069
18970000,60,288.496,-6945.68,47.3667,0.3053
18980000,57,271.699,-6940.67,55.5612,0.2899
18990000,57,273.2,-6940.79,46.2594,0.2932
19000000,54,251.997,-6950.32,55.5435,0.2909
19010000,51,246.233,-6953.4,50.6379,0.285
19020000,47,222.912,-6954.11,35.534,0.2735
19030000,51,242.372,-6957.83,54.437,0.2844
19040000,54,249.646,-6948.82,39.2781,0.2755
19050000,58,275.362,-6944.06,51.4977,0.2859
19060000,66,311.854,-6947.39,60.4527,0.3042
19070000,57,268.11,-6959.05,54.0957,0.3161
19080000,59,275.666,-6967.41,54.2048,0.3116
19090000,59,280.191,-6946.5,51.1665,0.2978
19100000,55,260.881,-6955.06,53.5089,0.2978
19110000,48,213.985,-6957.67,54.4967,0.2799
19120000,52,237.439,-6958.91,44.589,0.2904
19130000,55,250.745,-6966.12,58.7328,0.3007
19140000,62,295.054,-6954.37,73.9705,0.3069
19150000,58,273.454,-6963.72,53.9247,0.302
19160000,64,308.889,-6941.75,69.0336,0.3027
19170000,53,253.435,-6954,52.9488,0.3053
19180000,62,304.134,-6960.73,62.1196,0.3108
19190000,57,275.511,-6952.03,59.9741,0.3063
19200000,62,311.314,-6952.42,48.7745,0.2892
19210000,59,274.412,-6957.41,50.6538,0.2982
19220000,68,334.255,-6949.34,62.141,0.3164
19230000,57,261.048,-6973.11,53.2488,0.2984
19240000,63,307.302,-6958.86,59.9879,0.301
19250000,56,263.873,-6960.94,43.0528,0.3095
19260000,55,261.463,-6968.73,53.3746,0.289
19270000,57,277.156,-6960.75,63.7534,0.301
19280000,57,282.738,-6957.32,53.3597,0.3227
19290000,54,255.99,-6963.91,49.0209,0.3062
19300000,57,272.185,-6956.82,61.8125,0.2993
19310000,58,278.097,-6951,64.9432,0.297
19320000,60,289.433,-6949.05,61.0191,0.3108
19330000,59,273.802,-6960.3,62.6483,0.2956
19340000,51,240.763,-6972.27,53.3254,0.297
19350000,45,196.384,-6963.09,48.2791,0.2723
19360000,52,246.19,-6960.53,42.1285,0.276
19370000,48,220.265,-6956.71,44.5013,0.2875
19380000,49,229.05,-6954.26,53.568,0.268
19390000,44,204.495,-6978.48,35.9513,0.2725
19400000,43,180.387,-6983.06,42.8884,0.2645
19410000,39,175.972,-6985.44,38.6119,0.2564
19420000,41,188.333,-6971.25,35.358,0.2643
19430000,45,205.334,-6975.33,44.2783,0.2566
19440000,44,205.911,-6967.01,45.6751,0.2835
19450000,49,226.475,-6956.11,47.5556,0.2642
19460000,51,233.946,-6955.26,53.7291,0.272
19470000,41,178.979,-6957.04,42.0954,0.269
19480000,41,179.136,-6970.73,48.889,0.2519
19490000,46,211.302,-6968.27,39.7564,0.2775
19500000,41,189.723,-6971.49,26.4678,0.2617
19510000,43,193.217,-6963.04,46.0929,0.2549
19520000,48,226.384,-6955.39,48.0753,0.2786
19530000,48,229.677,-6956.67,57.9896,0.2656
19540000,41,195.67,-6968.19,31.9553,0.2686
19550000,48,229.01,-6974.5,46.4647,0.2722
19560000,54,252.695,-6960.56,57.6914,0.3023
19570000,48,218.895,-6960.65,35.1309,0.2957
19580000,39,173.189,-6968.62,30.7048,0.267
19590000,46,220.456,-6979.86,41.6845,0.2509
19600000,46,209.2,-6968.76,34.7669,0.2919
19610000,51,248.216,-6962.86,51.5763,0.2847
19620000,48,208.399,-6960.16,43.5054,0.3074
19630000,45,212.366,-6959,45.4911,0.2625
19640000,42,193.305,-6957.28,38.9665,0.2677
19650000,50,247.374,-6958.75,51.3567,0.2548
19660000,46,219.03,-6966.7,42.2874,0.2807
19670000,45,205.791,-6980.72,44.3726,0.2736
19680000,52,233.738,-6950.15,44.7446,0.2902
19690000,52,245.125,-6960.37,54.3886,0.2872
19700000,51,243.218,-6952.82,46.916,0.2979
19710000,52,248.291,-6952.55,52.0892,0.2831
19720000,48,223.207,-6952.28,47.5478,0.2873
19730000,49,236.377,-6952.48,50.7766,0.2886
19740000,49,226.456,-6955.69,44.8323,0.281
19750000,48,222.47,-6971.13,40.264,0.2776
19760000,46,214.908,-6971.32,57.4847,0.2624
19770000,51,246.754,-6964.61,54.5269,0.2696
19780000,47,224.604,-6952.52,43.915,0.2796
19790000,49,223.282,-6968.98,40.8027,0.2708
19800000,50,239.269,-6976.71,34.8387,0.2646
19810000,42,194.652,-6971.52,42.2537,0.273
19820000,41,181.167,-6979.32,39.4591,0.2737
19830000,48,218.902,-6965.77,42.2729,0.2796
19840000,43,201.677,-6978.78,44.7804,0.2793
19850000,36,165.586,-6978.58,36.0669,0.2653
19860000,39,163.64,-6975.52,37.5768,0.2611
19870000,45,198.106,-6974.56,40.2403,0.2685
19880000,47,219.864,-6978.72,46.4231,0.2674
19890000,47,212.727,-6975.19,41.6763,0.2706
19900000,46,199.485,-6968.46,43.9687,0.2654
19910000,47,206.264,-6970.8,47.518,0.2863
19920000,46,203.799,-6976.35,43.8237,0.2728
19930000,53,252.895,-6961.86,57.2872,0.288
19940000,52,244.787,-6965.6,49.6726,0.2791
19950000,49,231.189,-6970.8,59.8794,0.2802
19960000,48,221.752,-6965.34,46.9271,0.3021
19970000,47,222.365,-6976.76,55.7362,0.2778
19980000,45,217.17,-6964.3,47.6112,0.2731
19990000,39,175.365,-6971.69,44.8564,0.2475
20000000,39,166.475,-6962.09,38.9931,0.2487
20010000,44,196.012,-6956.4,39.7766,0.2577
20020000,44,199.113,-6964.74,40.7668,0.2771
20030000,51,239.698,-6970.38,48.3582,0.283
20040000,48,223.24,-6963.4,42.7147,0.2694
20050000,47,215.665,-6964.73,53.3954,0.2781
20060000,46,219.297,-6956.85,40.8564,0.2709
20070000,48,211.635,-6968.49,52.539,0.2761
20080000,48,217.113,-6979.44,50.6188,0.2693
20090000,53,251.186,-6971.33,65.108,0.2813
20100000,52,242.27,-6978.74,58.4658,0.2871
20110000,45,207.526,-6986.64,42.6493,0.2754
20120000,50,239.11,-6971.96,41.921,0.2792
20130000,48,232.648,-6965.36,49.4856,0.2915
20140000,48,238.488,-6969.39,39.8763,0.2973
20150000,53,257.289,-6961.23,43.4766,0.2911
20160000,57,283.362,-6960.39,53.2904,0.2919
20170000,53,257.943,-6965.21,47.6397,0.3089
20180000,46,217.415,-6966.77,33.9447,0.2763
20190000,44,210.725,-6967.4,38.7859,0.2526
20200000,43,203.345,-6979.18,38.6848,0.2583
20210000,51,240.88,-6968.95,39.9785,0.2677
20220000,43,198.605,-6969.35,50.2947,0.2833
20230000,41,192.052,-6974.12,47.271,0.2555
20240000,47,234.073,-6958.29,44.8744,0.2786
20250000,50,247.552,-6969.38,49.6352,0.2871
20260000,45,209.668,-6960.52,46.4519,0.2833
20270000,48,224.985,-6968.99,42.8723,0.2781
20280000,50,238.953,-6964.6,46.7228,0.2906
20290000,50,229.735,-6960.89,38.9466,0.2889
20300000,46,213.192,-6970.77,49.5392,0.2822
20310000,40,178.928,-6978.11,40.3645,0.2612
20320000,41,185.244,-6974.99,46.2225,0.2693
20330000,42,190.071,-6967.24,41.889,0.2632
20340000,42,191.543,-6965.29,42.4781,0.2492
20350000,44,208.323,-6965.45,43.0416,0.254
20360000,43,193.682,-6958.32,40.0782,0.2618
20370000,43,194.595,-6969.78,29.2659,0.2694
20380000,47,221.351,-6972.4,53.8244,0.2678
20390000,41,183.416,-6985.92,39.93,0.2696
20400000,46,214.13,-6974.7,40.7326,0.2808
20410000,44,196.613,-6968.14,49.7437,0.2626
20420000,43,195.733,-6982.63,35.8068,0.2647
20430000,47,207.695,-6957.21,42.9028,0.2605
20440000,49,223.636,-6946.78,52.8131,0.2721
20450000,52,245.793,-6954.23,61.7566,0.2819
20460000,50,236.808,-6956.08,65.9441,0.2885
20470000,48,227.418,-6958.27,57.5818,0.2848
20480000,48,222.855,-6957.37,56.6471,0.2824
20490000,42,187.848,-6979.5,45.2287,0.2672
20500000,47,220.96,-6957.13,54.6287,0.2587
20510000,42,196.289,-6986.61,38.4294,0.2623
20520000,35,152.284,-6987.55,39.7618,0.2583
20530000,43,193.685,-6974.24,30.8228,0.248
20540000,44,196.878,-6972.3,49.1301,0.2526
20550000,48,224.58,-6964.02,49.2143,0.2756
20560000,44,193.93,-6964.3,42.9612,0.2677
20570000,44,199.638,-6972.2,42.1387,0.2641
20580000,52,241.589,-6961.19,46.5602,0.2806
20590000,49,224.821,-6966.74,47.1395,0.2887
20600000,47,218.276,-6984.48,47.2433,0.2832
20610000,45,213.777,-6969.89,47.6521,0.2816
20620000,45,212.102,-6970.35,42.5127,0.2786
20630000,51,245.094,-6960.61,47.3262,0.2827
20640000,49,227.993,-6967.23,54.9199,0.3027
20650000,48,218.212,-6987.71,59.345,0.2835
20660000,49,231.053,-6976.49,46.8811,0.2797
20670000,39,176.968,-6989.72,40.1646,0.2666
20680000,39,180.694,-6997.77,35.2356,0.2606
20690000,40,184.187,-6986.93,45.0557,0.2696
20700000,40,188.769,-6976.12,53.3539,0.258
20710000,48,227.253,-6964.4,56.2316,0.2803
20720000,46,213.721,-6961.21,35.0347,0.272
20730000,46,219.792,-6949.63,45.7671,0.2687
20740000,52,257.704,-6953.1,59.8701,0.2808
20750000,53,253.887,-6956.96,57.0028,0.2818
20760000,49,236.793,-6952.51,38.4389,0.2827
20770000,56,271.925,-6947.35,39.9335,0.3101
20780000,54,247.68,-6964.99,61.2556,0.2879
20790000,49,223.126,-6945.15,45.2411,0.2785
20800000,49,232.323,-6948.6,49.2151,0.2762
20810000,46,202.911,-6952.3,51.0578,0.2802
20820000,41,183.492,-6972.54,35.9683,0.2761
20830000,54,247.938,-6955.55,43.0749,0.2836
20840000,48,215.986,-6946.1,42.2831,0.2806
20850000,48,219.28,-6955.13,42.3775,0.2696
20860000,50,216.853,-6959.15,49.7863,0.291
20870000,52,229.094,-6957.27,45.8785,0.2853
20880000,49,214.064,-6977.7,58.43,0.2863
20890000,45,191.415,-6962.78,61.1529,0.2649
20900000,43,176.723,-6958.77,36.1634,0.2669
20910000,45,189.165,-6962.6,45.6278,0.264
20920000,44,183.065,-6962.14,39.5184,0.2518
20930000,42,168.041,-6959.86,45.7776,0.2698
20940000,44,177.801,-6961.32,38.955,0.2612
20950000,40,158.649,-6962.96,42.5048,0.2624
20960000,36,143.668,-6970.01,31.6835,0.2293
20970000,44,192.261,-6947.27,49.8833,0.2555
20980000,43,181.579,-6959.87,54.2377,0.2627
20990000,48,212.516,-6951.59,41.8254,0.2696
21000000,46,206.517,-6958.83,42.0533,0.2875
21010000,50,235.065,-6970.27,40.0743,0.2612
21020000,45,200.145,-6955.32,41.8512,0.2778
21030000,47,208.201,-6965.24,53.9486,0.2691
21040000,50,223.246,-6950.73,64.5115,0.2986
21050000,48,201.924,-6966.05,37.846,0.2744
21060000,45,195.106,-6949.99,48.9643,0.2828
21070000,46,214.389,-6964.75,46.8241,0.2827
21080000,52,249.482,-6965.63,48.3148,0.2876
21090000,60,288.006,-6965.54,55.4235,0.2944
21100000,50,234.611,-6940,38.7076,0.3098
21110000,48,219.118,-6951.03,52.6819,0.2661
21120000,53,252.239,-6945.7,51.677,0.2779
21130000,44,200.267,-6944.57,51.2734,0.2742
21140000,46,206.403,-6938.58,37.457,0.2692
21150000,48,203.705,-6949.13,40.3904,0.2762
21160000,43,177.961,-6956.12,43.5844,0.2758
21170000,46,197.28,-6954.41,38.0938,0.2645
21180000,52,231.675,-6951.74,45.5733,0.2804
21190000,51,219.792,-6955.58,64.0468,0.2844
21200000,51,236.089,-6959.16,65.4994,0.2985
21210000,43,194.563,-6972.12,36.3543,0.2738
21220000,43,190.204,-6984.72,39.5502,0.2759
21230000,45,197.464,-6981.99,30.7073,0.2764
21240000,47,193.631,-6991.38,56.8304,0.2872
21250000,50,221.986,-6963.67,46.2223,0.292
21260000,51,228.907,-6960.4,37.6156,0.2946
21270000,44,202.168,-6970.03,43.0086,0.2858
21280000,46,208.851,-6958.46,48.0335,0.2637
21290000,45,202.391,-6958.93,34.924,0.2624
21300000,48,209.681,-6945.08,37.5389,0.2715
21310000,55,253.566,-6933.46,54.9035,0.2953
21320000,54,245.307,-6956.74,55.1997,0.2944
21330000,52,227.578,-6950.03,48.6447,0.2861
21340000,48,213.698,-6952.66,50.0509,0.285
21350000,43,195.786,-6952.93,46.7092,0.2683
21360000,44,185.562,-6957.05,45.0077,0.2629
21370000,48,209.798,-6961.55,38.2649,0.2859
21380000,43,181.671,-6956.31,38.1777,0.2766
21390000,45,194.048,-6945.07,52.8481,0.2614
21400000,59,286.025,-6964.54,43.155,0.3112
21410000,48,215.2,-6953.06,40.357,0.2977
21420000,47,202.818,-6958.67,45.6965,0.2759
21430000,50,239.63,-6949.33,46.3058,0.2782
21440000,48,218.497,-6952.74,46.4579,0.2934
21450000,47,215.888,-6952.02,61.9345,0.2718
21460000,48,224.239,-6947.14,58.3004,0.2851
21470000,46,216.951,-6952.45,48.6025,0.2754
21480000,52,252.094,-6963.5,42.4329,0.2959
21490000,48,226.232,-6968.68,42.5293,0.2908
21500000,46,205.045,-6948.21,54.7716,0.2754
21510000,54,242.518,-6950.71,39.5683,0.283
21520000,52,245.317,-6962.1,46.6933,0.2956
21530000,48,218.562,-6954.65,42.0867,0.2914
21540000,47,210.239,-6959.29,44.8185,0.2898
21550000,50,241.328,-6966.01,51.0632,0.2945
21560000,48,239.342,-6972.25,51.9636,0.2844
21570000,50,234.762,-6967.19,47.2064,0.2959
21580000,51,247.967,-6972.87,40.455,0.3015
21590000,49,228.243,-6958.88,42.8455,0.3168
21600000,50,246.595,-6973.69,43.3686,0.2914
21610000,44,204.669,-6978.9,46.3416,0.2888
21620000,46,210.59,-6963.66,47.8318,0.2822
21630000,51,232.89,-6962.08,57.9009,0.2714
21640000,46,195.819,-6974.63,47.4633,0.2682
21650000,52,235.983,-6954.47,57.1153,0.2895
